01237	200, 5, 42.5787296, -73.2411506
01238	200,5,42.2961625,-73.2057595
01240	200,5,42.3720650,-73.2647416
01242	200,5,42.3359197,-73.2452055
01243	200,5,42.3594969,-73.0228173
01244	200,5,42.1427622,-73.1910115
01245	200,5,42.1923892,-73.2175571
01247	200,5,42.6948505,-73.0641396
01252	200,5,42.1998440,-73.4408563
01253	200,5,42.1938194,-73.0995528
01254	200,5,42.3669950,-73.3590802
01255	200,5,42.0898936,-73.1113560
01256	200,5,42.5734461,-73.0169135
01257	200,5,42.0937726,-73.3944466
01258	200,5,42.0963498,-73.4769458
01259	200,5,42.0612942,-73.2411506
01260	200,5,42.2800000,-73.2800000
01262	200,5,42.2776162,-73.3060197
01263	200,5,42.2878000,-73.3208000
01264	200,5,42.2236996,-73.1703628
01266	200,5,42.3321768,-73.3826585
01267	200,5,42.6852841,-73.2529464
01270	200,5,42.5137000,-73.0430000
01301	200,5,42.6334135,-72.6032895
01302	200,5,42.5900000,-72.6000000
01330	200,5,42.5063924,-72.8279150
01331	200,5,42.5546193,-72.1653076
01337	200,5,42.6906541,-72.5441445
01338	200,5,42.5865748,-72.8072342
01339	200,5,42.6279595,-72.8751786
01340	200,5,42.6821496,-72.7333604
01341	200,5,42.5225890,-72.6860696
01342	200,5,42.5419662,-72.6269437
01343	200,5,42.6611990,-72.9992013
01344	200,5,42.6189511,-72.3903053
01346	200,5,42.6511510,-72.8249607
01347	200,5,42.5562716,-72.5167854
01349	200,5,42.5748784,-72.5027350
01350	200,5,42.7223409,-72.9637728
01351	200,5,42.5462156,-72.5323139
01354	200,5,42.6376015,-72.5086511
01355	200,5,42.4631136,-72.3074326
01360	200,5,42.6834023,-72.4376499
01364	200,5,42.6039290,-72.2955915
01366	200,5,42.4861078,-72.2126905
01367	200,5,42.6999574,-72.9106202
01368	200,5,42.6685533,-72.1653076
01369	200,5,42.6376000,-72.7294000
01370	200,5,42.5987565,-72.6860696
01373	200,5,42.4657318,-72.6269437
01375	200,5,42.4546495,-72.5559746
01376	200,5,42.5841525,-72.5618894
01378	200,5,42.6608094,-72.3547915
01379	200,5,42.5466312,-72.4139787
01380	200,5,42.5605642,-72.3592310
01420	200,5,42.5768698,-71.8334145
01430	200,5,42.6682004,-71.9282781
01431	200,5,42.6792111,-71.8215545
01432	200,5,42.5603587,-71.5605260
01436	200,5,42.6077820,-72.0823688
01438	200,5,42.5614408,-72.0360758
01440	200,5,42.5924642,-71.9875531
01441	200,5,42.5750000,-71.9988000
01450	200, 5, 42.6057805, -71.5486562
01451	200,5,42.5073686,-71.5842643
01452	200,5,42.4937014,-72.0231125
01453	200,5,42.5233434,-71.7385225
01460	200,5,42.5295344,-71.4893013
01462	200,5,42.5992565,-71.7385225
01463	200,5,42.6629820,-71.6080009
01464	200,5,42.5721628,-71.6317359
01467	200,5,42.4838766,-71.6287691
01468	200, 5, 42.5469763, -72.0586677
01469	200,5,42.6747554,-71.6792008
01470	200,5,42.6112000,-71.5752000
01471	200,5,42.6249663,-71.5857478
01472	200,5,42.6006000,-71.6302000
01473	200,5,42.5580692,-71.8927076
01474	200,5,42.6675405,-71.7503855
01475	200,5,42.6835787,-72.0231125
01477	200,5,42.7021000,-72.0237000
01501	200,5,42.1882948,-71.8452740
01503	200,5,42.3821508,-71.6317359
01504	200,5,42.0418415,-71.5367860
01505	200,5,42.3597148,-71.7266590
01506	200,5,42.1922655,-72.1060680
01507	200,5,42.1425299,-71.9756990
01508	200,5,42.1476000,-71.9982000
01509	200,5,42.1700000,-71.9800000
01510	200,5,42.4090197,-71.6792008
01515	200,5,42.2056874,-72.0408906
01516	200,5,42.0579365,-71.7503855
01517	200,5,42.4700000,-71.8400000
01518	200,5,42.1137296,-72.1238412
01519	200,5,42.1992877,-71.6792008
01520	200,5,42.3410320,-71.8452740
01521	200,5,42.0580507,-72.1653076
01522	200,5,42.3830177,-71.8689917
01523	200,5,42.4850811,-71.6792008
01524	200,5,42.2572094,-71.9164217
01525	200,5,42.0973000,-71.6455000
01526	200,5,42.0945000,-71.7482000
01527	200,5,42.1957745,-71.7741103
01529	200,5,42.0343669,-71.5783298
01531	200,5,42.3298553,-72.1297653
01532	200,5,42.3289343,-71.6554692
01534	200,5,42.1494361,-71.6376694
01535	200,5,42.2725885,-72.0705185
01536	200,5,42.2260937,-71.6969985
01537	200,5,42.1577701,-71.8927076
01538	200,5,42.0878000,-71.6417000
01540	200,5,42.1156288,-71.8689917
01541	200,5,42.4591686,-71.8689917
01542	200,5,42.2036959,-71.9104934
01543	200,5,42.3717748,-71.9756990
01545	200,5,42.2834603,-71.7266590
01546	200,5,42.2887930,-71.7518683
01550	200,5,42.0735594,-72.0231125
01560	200,5,42.1744247,-71.6732681
01561	200,5,42.4427592,-71.6864312
01562	200,5,42.2190542,-71.9756990
01564	200,5,42.4551075,-71.7859720
01566	200,5,42.1310177,-72.0823688
01568	200,5,42.1684252,-71.6080009
01569	200,5,42.0499476,-71.6436028
01570	200,5,42.0542919,-71.8452740
01571	200,5,42.0582113,-71.9282781
01580	200,5,42.2918367,-71.5716535
01581	200,5,42.2638905,-71.6080009
01582	200,5,42.2818885,-71.5835225
01583	200,5,42.3675051,-71.7741103
01585	200,5,42.2495862,-72.1653076
01586	200,5,42.1756000,-71.8027000
01588	200,5,42.1228172,-71.6792008
01590	200,5,42.1421373,-71.7385225
01601	200,5,42.2600000,-71.8000000
01602	200,5,42.2704584,-71.8512036
01603	200,5,42.2398796,-71.8393443
01604	200,5,42.2568799,-71.7681792
01605	200,5,42.2798530,-71.7919027
01606	200,5,42.3142089,-71.7978333
01607	200,5,42.2321240,-71.7919027
01608	200,5,42.2612720,-71.8022812
01609	200,5,42.2875737,-71.8245196
01610	200,5,42.2531996,-71.8185895
01611	200,5,42.2361301,-71.8749209
01612	200,5,42.3183296,-71.9401340
01613	200,5,42.2662037,-71.7950533
01614	200,5,42.2600000,-71.8000000
01615	200,5,42.2600000,-71.8000000
01653	200,5,42.2922317,-71.7837480
01654	200,5,42.2627000,-71.8028000
01655	200,5,42.2600000,-71.8000000
01701	200,5,42.3315414,-71.4418101
01702	200,5,42.2781628,-71.4358733
01703	200,5,42.3026000,-71.4236000
01704	200,5,42.2800000,-71.4200000
01705	200,5,42.3300000,-71.4000000
01718	200,5,42.5198369,-71.4277100
01719	200,5,42.4955325,-71.5130445
01720	200,5,42.4836453,-71.4418101
01721	200,5,42.2592911,-71.4655565
01730	200,5,42.4936646,-71.2755422
01731	200,5,42.4585844,-71.2785119
01740	200,5,42.4352987,-71.6080009
01741	200,5,42.5246400,-71.3468091
01742	200,5,42.4527187,-71.3705616
01745	200,5,42.2923845,-71.4996891
01746	200,5,42.1980930,-71.4418101
01747	200,5,42.1106473,-71.5189800
01748	200,5,42.2254318,-71.5486562
01749	200,5,42.3893848,-71.5605260
01752	200,5,42.3473720,-71.5367860
01754	200,5,42.4248817,-71.4596201
01756	200,5,42.0840678,-71.5605260
01757	200,5,42.1526727,-71.5130445
01760	200,5,42.2775281,-71.3468091
01770	200,5,42.2433966,-71.3705616
01772	200,5,42.3092759,-71.5367860
01773	200,5,42.4217357,-71.2992993
01775	200,5,42.4385426,-71.5130445
01776	200,5,42.3846590,-71.4180622
01778	200,5,42.3576744,-71.3705616
01784	200,5,42.2376000,-71.5627000
01801	200,5,42.4884618,-71.1329685
01803	200,5,42.5005723,-71.2042619
01805	200,5,42.5044000,-71.1964000
01806	200,5,42.4793000,-71.1526000
01807	200,5,42.4793000,-71.1526000
01808	200,5,42.4848000,-71.1558000
01810	200,5,42.6439857,-71.1567344
01812	200,5,42.6585000,-71.1377000
01813	200,5,42.4793000,-71.1526000
01815	200,5,42.4793000,-71.1526000
01821	200,5,42.5465306,-71.2517835
01822	200,5,42.5600000,-71.2700000
01824	200,5,42.5815021,-71.3468091
01826	200,5,42.6830276,-71.2755422
01827	200,5,42.6810954,-71.4893013
01830	200,5,42.7935917,-71.0378909
01831	200,5,42.7800000,-71.0800000
01832	200,5,42.7909839,-71.1329685
01833	200,5,42.7247859,-70.9665682
01834	200,5,42.7518132,-71.0141180
01835	200,5,42.7508871,-71.0913748
01840	200,5,42.7073383,-71.1611903
01841	200,5,42.7139972,-71.1656462
01842	200,5,42.7069000,-71.1660000
01843	200,5,42.6875214,-71.1626756
01844	200,5,42.7276358,-71.2042619
01845	200,5,42.6696364,-71.0854325
01850	200,5,42.6568135,-71.3022688
01851	200,5,42.6325727,-71.3408707
01852	200,5,42.6303002,-71.2992993
01853	200,5,42.6495570,-71.3100638
01854	200,5,42.6460285,-71.3646236
01860	200,5,42.8460215,-71.0141180
01862	200, 5, 42.5697662, -71.3052383
01863	200,5,42.6310917,-71.3883751
01864	200,5,42.5750833,-71.0854325
01865	200,5,42.5381000,-71.2689000
01866	200,5,42.5300000,-71.2300000
01867	200,5,42.5412689,-71.1092012
01876	200,5,42.6182538,-71.2280234
01879	200,5,42.6691846,-71.4180622
01880	200,5,42.5010123,-71.0676050
01885	200,5,42.7077000,-71.0658000
01886	200,5,42.5899487,-71.4536835
01887	200,5,42.5682996,-71.1567344
01888	200,5,42.5100000,-71.1300000
01889	200,5,42.5727789,-71.1118008
01890	200,5,42.4488116,-71.1507930
01899	200,5,42.6586000,-71.1375000
01901	200,5,42.4626093,-70.9472496
01902	200,5,42.4719938,-70.9398192
01903	200,5,42.4600000,-70.9500000
01904	200,5,42.4941972,-70.9725123
01905	200,5,42.4657665,-70.9725123
01906	200,5,42.4681642,-71.0141180
01907	200,5,42.4744944,-70.9130684
01908	200,5,42.4277010,-70.9234717
01910	200,5,42.7713538,-71.1242453
01913	200,5,42.8525821,-70.9427914
